clip_id,audio_path,language,is_native,accent_region,age,gender,sentence,speaker_id,duration_sec,sample_rate,augmented,aug_type,rms_energy,zero_crossing_rate,spectral_centroid,spectral_bandwidth,spectral_rolloff,silence_ratio,energy_band_1,energy_band_2,energy_band_3,energy_band_4,energy_band_5,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,delta_mfcc_1_mean,delta_mfcc_2_mean,delta_mfcc_3_mean,delta_mfcc_4_mean,delta_mfcc_5_mean,delta_mfcc_6_mean,delta_mfcc_7_mean,delta_mfcc_8_mean,delta_mfcc_9_mean,delta_mfcc_10_mean,delta_mfcc_11_mean,delta_mfcc_12_mean,delta_mfcc_13_mean,chroma_mean,chroma_std,mel_mean,mel_std,f0_mean,f0_std,voiced_fraction,spectral_contrast_mean,tempo
pl_000074,accent_dataset_output/audio_original/pl_000074.wav,pl,1,unknown,unknown,unknown,już kogut głosem swoim przerazliwym północną światu porę zapowiedział wskróś przerażony okrzykiem wr,6892,10.0,16000,False,original,0.139887,0.139532,426.55,566.0,559.6,0.3135,0.406278,0.558818,0.016214,0.008701,0.009989,-228.4016,125.6477,98.496,65.712,21.9657,32.1051,36.2615,32.9038,-6.2168,17.9108,-13.6975,18.7523,-20.0842,16.0443,-2.0246,14.6745,-19.5006,11.6335,-5.3676,11.8758,-9.5306,8.9712,-1.6943,8.5922,-2.8657,8.0336,-0.1402,0.0156,0.1594,0.0559,0.0368,-0.0072,-0.0885,-0.0308,-0.0118,-0.0389,-0.0395,-0.0326,-0.0163,0.3446,0.3149,-48.6105,19.0592,140.36,18.22,0.754,18.6611,98.68
pl_000046_aug3,accent_dataset_output/audio_augmented/pl_000046_aug3.wav,pl,1,unknown,unknown,unknown,pewnieby była zębami zgrzytała do guseł zatem i czarodziejstw sławnych skrzętnie się baba natychmias,6892,10.0,16000,True,degraded_codec,0.146492,0.138588,423.37,400.8,595.1,0.2494,0.387612,0.569212,0.025147,0.017194,0.000834,-139.7321,41.9186,113.2104,30.0269,-36.8535,18.0931,55.3606,20.1662,-27.3593,8.959,5.4918,14.0701,-16.9249,7.8942,-5.0263,10.9514,-10.1668,8.0944,-3.8075,8.3835,-4.072,6.511,-3.4991,5.693,-2.4591,5.4289,0.3002,0.1755,0.2171,0.0645,0.1181,-0.0524,-0.0269,-0.0457,-0.0621,-0.0534,-0.0443,-0.0143,-0.0402,0.4449,0.3333,-40.2992,14.5322,138.74,29.39,0.6166,18.991,110.29
fr_000051_aug1,accent_dataset_output/audio_augmented/fr_000051_aug1.wav,fr,1,lyon,unknown,unknown,alors un grand tourbillon de vent s'éleva et les vagues entraient dans la barque de telle sorte qu'e,10065,10.0,16000,True,noise_ambient,0.108711,0.334418,1200.76,1544.22,3816.5,0.2386,0.137102,0.591469,0.089167,0.055745,0.126517,-124.2175,45.7348,12.0409,38.6119,-8.7351,16.1749,-11.3298,19.2724,-22.438,13.4349,-19.2627,12.0772,-24.6698,10.6138,-21.2476,9.2908,-19.2922,7.534,-20.7991,8.6132,-16.2799,8.2738,-15.7812,6.5727,-14.7446,7.1878,0.2876,0.1709,0.1257,0.2138,0.0764,0.0199,0.021,-0.0061,-0.024,-0.0314,-0.0421,-0.0087,0.0011,0.5045,0.3329,-37.1066,8.6454,114.25,19.06,0.492,18.8382,93.75
es_000145_aug1,accent_dataset_output/audio_augmented/es_000145_aug1.wav,es,1,andalou,unknown,unknown,estaba yo gozándome en esas palabras y sintiéndome allí tan satisfecho y orgulloso como un gallo sob,8882,10.0,16000,True,noise_ambient,0.187284,0.245208,370.08,1037.49,255.3,0.1994,0.863988,0.085975,0.014779,0.009126,0.026132,-84.3576,25.0919,29.8668,25.3945,23.5804,14.5704,14.2357,12.5997,11.0523,8.9379,2.9493,6.8804,2.8276,6.4857,1.7528,6.1528,1.7004,7.9778,-2.2129,5.9269,-5.9685,6.3279,-5.1109,6.4758,-3.648,4.8209,0.2438,0.1996,0.0641,0.0308,0.0193,-0.021,-0.0117,0.0406,0.0602,0.0307,-0.0212,-0.0388,-0.0027,0.4245,0.3468,-41.7006,7.4535,115.21,23.12,0.8243,15.299,104.17
it_000075_aug1,accent_dataset_output/audio_augmented/it_000075_aug1.wav,it,1,milanais,unknown,unknown,dopo presi certi cartoni grandi e sodi fece due ali di vari colori dipinte ed un diadema che allumin,6001,10.0,16000,True,noise_ambient,0.123973,0.167045,385.86,386.87,573.6,0.369,0.575645,0.34716,0.066778,0.00939,0.001027,-212.581,61.836,65.4224,43.8058,18.8082,27.6192,17.4928,25.4424,1.6066,14.3574,-2.6992,13.9884,3.0179,8.045,-4.05,9.6792,-3.931,8.854,0.155,6.8508,-2.8722,7.4577,-2.6559,7.7301,0.7033,5.3584,0.2543,0.2276,-0.0332,-0.1289,-0.0066,0.0254,-0.008,-0.0068,0.0258,-0.0181,-0.0378,-0.0439,-0.0366,0.3937,0.3696,-47.5332,12.5243,200.06,63.15,0.8211,16.9011,110.29
es_000044,accent_dataset_output/audio_original/es_000044.wav,es,0,francophone,unknown,unknown,la encontré de todo punto increíble todo aquello me olía simplemente á pretexto lo que él quería era,8882,10.0,16000,False,original,0.13244,0.0649,251.54,562.26,317.3,0.2498,0.812664,0.159347,0.015439,0.006484,0.006065,-270.1704,115.5535,99.0538,46.1715,38.3848,31.873,34.9151,27.1943,24.3913,17.8789,-11.1301,22.0181,11.0312,13.713,4.9003,13.8067,-0.9081,12.6675,-1.5188,10.8555,-16.9162,10.2114,-9.3138,9.7882,-4.8483,8.8765,1.4448,0.2543,-0.1479,-0.1167,0.0539,-0.1514,-0.0518,-0.0483,-0.0733,0.0725,-0.0588,-0.0207,-0.0002,0.3443,0.3247,-54.303,18.6252,123.03,29.13,0.8978,19.6327,85.23
nl_000035_aug1,accent_dataset_output/audio_augmented/nl_000035_aug1.wav,nl,0,unknown,unknown,unknown,wat ik verlang antwoordde de amiraal is jacob van lennep elizabeth musch dat zijn hoogheid hersteld ,2450,10.0,16000,True,noise_ambient,0.093363,0.352833,899.48,1302.33,949.5,0.1918,0.085244,0.74668,0.062372,0.052747,0.052957,-112.6215,36.5176,12.2425,27.9583,0.0683,13.0271,-2.4695,11.6406,-12.7917,12.2611,-16.8124,11.7314,-17.956,10.4875,-15.3593,7.3414,-16.7719,8.3882,-14.3818,7.6505,-12.7651,5.0036,-11.2958,4.6411,-7.9205,5.0489,0.0022,0.0017,-0.0099,-0.025,0.0124,0.0001,0.0086,0.0147,0.0074,-0.0225,-0.01,0.0128,0.0188,0.5503,0.3253,-38.1861,6.7248,126.9,46.22,0.3099,18.3436,208.33
fr_000056,accent_dataset_output/audio_original/fr_000056.wav,fr,1,québec,unknown,unknown,et la leur dit encore que voulez-vous donc que je fasse du roi des juifs mais ils crièrent de nouvea,10065,10.0,16000,False,original,0.124748,0.120088,660.61,1091.19,692.3,0.4593,0.504074,0.353174,0.046004,0.051921,0.044827,-280.1827,179.5091,76.2439,58.5593,-3.5696,29.9126,45.1965,36.3269,-1.002,18.443,14.379,14.9139,-5.0457,15.6009,-1.8877,14.5932,0.7332,10.4788,-9.1947,15.5945,-2.6364,13.3217,2.7819,7.2037,-4.5689,10.6315,1.2045,0.0201,0.0363,0.2263,-0.0698,0.0383,-0.0539,-0.0154,-0.1178,-0.0601,-0.074,-0.0332,-0.0285,0.4672,0.327,-50.6079,21.6325,107.73,19.35,0.6422,17.7499,156.25
pt_000029_aug3,accent_dataset_output/audio_augmented/pt_000029_aug3.wav,pt,1,bresilien,unknown,unknown,maciel também sorriu festejando a metaphora muito bem replicou tornando-se subitamente jovial mas aq,12249,10.0,16000,True,degraded_codec,0.104503,0.253564,491.38,521.47,592.8,0.4878,0.406936,0.509468,0.035837,0.046535,0.001224,-225.1676,65.5388,50.1577,44.4452,5.5413,24.0934,15.751,23.384,4.5484,13.4078,-11.1844,20.2527,-1.9957,9.6377,-5.4595,10.8145,-9.0737,12.6701,-1.6035,9.49,-3.2404,7.9274,-4.5089,9.5163,-0.1475,8.1685,0.5683,0.4042,0.006,0.0422,0.0204,-0.0686,-0.0265,-0.0453,-0.0208,0.0596,-0.0027,-0.0618,-0.0426,0.4751,0.3695,-49.2725,11.4948,197.52,88.54,0.7668,15.6713,187.5
it_000096_aug3,accent_dataset_output/audio_augmented/it_000096_aug3.wav,it,1,napolitain,unknown,unknown,e volendo fare maggiori prove di ciò che li convelleva fu preso come vii topo a trapola perciò che v,6001,10.0,16000,True,degraded_codec,0.085818,0.090935,471.19,566.48,621.9,0.4147,0.497464,0.430677,0.044462,0.021639,0.005759,-322.5474,129.3893,101.2941,59.6174,-3.4434,33.4294,38.6692,43.6846,-18.5793,23.213,4.0738,18.4527,-11.5779,17.3461,-11.0022,15.3456,-8.7947,13.5987,-0.9747,12.4139,-12.4817,11.312,-4.5194,9.7736,-2.3041,8.0035,1.2342,0.4723,0.1352,0.4774,-0.1772,-0.0753,-0.02,-0.0808,-0.1104,-0.0276,-0.0573,-0.14,-0.0464,0.3235,0.3399,-53.7357,20.4601,218.11,32.99,0.8307,20.7415,110.29
pl_000101_aug2,accent_dataset_output/audio_augmented/pl_000101_aug2.wav,pl,1,unknown,unknown,unknown,widok monarchy cały naród cieszy ze wszech stron każdy do niego się śpieszy nie stawiły się w takowy,6892,10.0,16000,True,pitch_time_shift,0.082945,0.167232,487.96,593.11,583.9,0.4178,0.312629,0.628925,0.03275,0.017165,0.008531,-325.3286,167.4332,70.8242,66.0215,13.9269,30.5764,42.4611,37.1403,-0.4498,15.5228,-17.1726,20.5374,-22.4872,19.9333,-6.103,15.4689,-4.0764,12.2561,-10.4937,12.4487,-6.28,11.5763,1.144,9.2254,-2.4009,9.5759,0.9197,0.4341,-0.0044,0.1048,-0.056,-0.0578,-0.0708,0.0158,0.076,-0.0354,0.0553,-0.0336,0.0734,0.3675,0.3135,-51.6592,21.0834,149.19,34.5,0.6358,19.9653,144.23
it_000041_aug3,accent_dataset_output/audio_augmented/it_000041_aug3.wav,it,1,romain,unknown,unknown,e da tutti era cassandrino chiamato costui sì per la sua fama sì per li suoi ladronezzi era quasi no,6001,10.0,16000,True,degraded_codec,0.138317,0.142476,326.65,278.44,439.5,0.4467,0.596951,0.362428,0.037638,0.002334,0.000649,-221.5351,61.9139,65.686,47.7901,19.1243,21.4902,16.8703,20.5076,7.3171,9.6801,-0.6115,14.2787,5.1645,8.8387,0.6338,10.08,0.1108,10.6228,3.1359,6.8272,-2.2018,9.2853,-0.7578,9.1849,2.5854,6.1561,-0.0632,-0.102,-0.0695,-0.0601,-0.02,0.0287,0.0166,0.0272,0.0336,0.0131,0.0218,0.0318,0.0144,0.4379,0.3601,-50.2866,12.1203,182.92,77.96,0.7316,16.2766,156.25
nl_000038,accent_dataset_output/audio_original/nl_000038.wav,nl,1,unknown,unknown,unknown,zorg gy nu ook het yzer te smeden terwijl het heet is en praten wy van wat anders jacob van lennep e,2450,10.0,16000,False,original,0.073755,0.180226,576.2,641.72,523.3,0.4799,0.124076,0.801778,0.028005,0.037331,0.008811,-286.1902,117.6496,59.0001,51.9416,1.3062,23.8134,31.3,27.9757,-7.0313,18.707,-8.0744,14.2925,-19.9547,15.1289,-6.1877,10.5289,-16.7229,11.6299,-4.3474,10.417,-4.6279,8.731,-6.7239,7.9908,-3.8586,8.2906,-0.3725,-0.0714,0.1463,0.0117,0.0464,0.0004,0.0228,0.0372,-0.0108,-0.015,-0.0062,0.009,0.0019,0.4119,0.3145,-54.4311,15.7164,163.09,95.71,0.5112,17.6349,81.52
de_000097_aug1,accent_dataset_output/audio_augmented/de_000097_aug1.wav,de,1,swiss,unknown,unknown,wie war ich dumm dachte er der andere wird ihm gesagt haben wer ich bin jetzt ist er fort und wird n,10148,10.0,16000,True,noise_ambient,0.149824,0.176245,642.77,551.3,1032.5,0.4493,0.186227,0.576202,0.222539,0.010256,0.004775,-242.1029,111.0496,57.2878,52.9731,-27.2581,40.9528,-7.3792,32.7859,-33.6096,20.1699,-16.6625,16.3377,-21.2199,13.6852,-33.6071,16.5012,-23.5456,17.3158,-17.4433,12.2971,-15.7187,11.8205,-9.04,12.3009,-4.9223,12.3432,0.7816,0.0443,0.0347,0.2026,-0.1294,-0.0452,-0.0029,-0.0908,-0.1116,-0.0912,-0.0312,-0.0584,-0.0841,0.3264,0.3226,-52.4793,17.1894,271.13,111.76,0.6933,21.6275,156.25
it_000061_aug1,accent_dataset_output/audio_augmented/it_000061_aug1.wav,it,1,napolitain,unknown,unknown,udita la vera dichiarazione dell arguto enimma per lo adietro disonesto riputato tutti ad una voce l,6001,10.0,16000,True,noise_ambient,0.123908,0.105219,423.02,353.81,529.5,0.4581,0.401558,0.548908,0.033415,0.015846,0.000273,-296.3852,117.4468,97.0841,48.5191,-18.0599,33.3566,9.5266,25.7327,-36.9403,22.5617,-24.6385,19.5572,-17.8014,12.6967,-31.5257,16.5089,-21.7216,11.8613,-20.2013,11.0315,-21.362,10.7123,-18.499,11.9254,-17.1116,10.3534,1.1126,0.2949,-0.0418,0.2926,-0.2136,-0.0703,0.0409,-0.1601,-0.0377,-0.0402,-0.0644,-0.0648,-0.0205,0.2834,0.3199,-53.6574,19.4116,219.14,53.93,0.8243,21.5089,133.93
fr_000003,accent_dataset_output/audio_original/fr_000003.wav,fr,0,maghrebin,unknown,unknown,jésus le leur permit aussitôt et ces esprits impurs sortant du possédé entrèrent dans les pourceaux ,10065,10.0,16000,False,original,0.143243,0.12447,607.97,1074.62,560.9,0.4092,0.527989,0.352421,0.041616,0.034187,0.043787,-238.9719,156.3507,76.8225,58.3462,3.6682,33.3325,48.3226,34.0257,-2.249,20.878,14.944,16.0193,-9.2766,17.2047,1.1146,15.0484,0.9773,13.659,-10.4183,14.9142,-4.7848,12.9377,2.2505,9.1737,-5.1358,11.3804,1.0119,0.3935,0.0371,-0.0592,-0.1226,-0.0657,-0.0232,0.0222,-0.0205,0.0042,-0.0375,0.0104,-0.0284,0.4215,0.328,-50.6586,19.7487,119.47,27.5,0.6677,17.9445,133.93
nl_000064,accent_dataset_output/audio_original/nl_000064.wav,nl,1,unknown,unknown,unknown,maar gy hebt toch van daar gewis brieven ontfangen vroeg kievit kunnen wy die niet te lezen bekomen ,2450,10.0,16000,False,original,0.081232,0.163576,580.54,563.24,629.4,0.4726,0.161739,0.72322,0.070138,0.040127,0.004776,-292.8206,127.3499,71.2887,47.2996,2.4855,33.0041,27.6961,26.3249,-4.9662,23.178,-6.7155,14.1608,-23.8274,15.1524,-7.7529,12.4684,-14.243,10.7767,-9.8174,9.6036,-3.7454,9.2719,-11.3852,9.4251,-4.1261,9.1118,0.562,0.3002,0.0461,0.0752,0.0378,-0.0033,-0.0822,-0.0306,-0.0232,-0.0369,-0.023,-0.0591,0.0016,0.4048,0.3199,-54.091,16.9942,154.97,45.18,0.5272,17.9014,125.0
pt_000141,accent_dataset_output/audio_original/pt_000141.wav,pt,1,porto,unknown,unknown,não será a conquista ratai do paiz onde isto primeiro se dér arriscou o joven brasileiro si taes con,12249,10.0,16000,False,original,0.120396,0.16542,661.28,757.27,951.8,0.4754,0.388252,0.379992,0.175577,0.041474,0.014705,-289.1317,152.6319,56.1846,60.3081,12.8812,37.0198,26.1802,38.0023,-13.3468,32.3288,3.0412,17.576,-6.3288,15.4295,2.4312,12.3866,-8.133,16.273,-3.9235,13.2455,-0.0588,9.4914,-5.5512,11.9676,1.3984,8.1279,0.0029,0.0041,0.0041,0.0041,0.004,0.004,0.0039,0.0037,0.0036,0.0033,0.003,0.0027,0.0023,0.3807,0.3188,-56.173,20.0249,179.98,80.31,0.7891,17.881,110.29
fr_000037_aug1,accent_dataset_output/audio_augmented/fr_000037_aug1.wav,fr,1,québec,unknown,unknown,alors pierre le tirant à part commença à le reprendre mais lui se retournant et regardant ses discip,10065,10.0,16000,True,noise_ambient,0.075806,0.299399,1102.93,1445.96,2214.0,0.3188,0.136606,0.610956,0.092193,0.053969,0.106275,-184.1146,62.0388,24.1128,47.7636,-13.2637,18.0366,-9.2573,28.9946,-25.3139,16.444,-17.334,13.9356,-23.1526,11.4321,-22.2064,11.6146,-20.3431,8.4747,-22.3909,11.6142,-14.7509,9.8152,-12.5761,6.749,-14.5748,8.3893,0.3226,0.11,0.124,0.2393,-0.0452,0.0397,0.0814,-0.0752,-0.0226,-0.0086,-0.0435,-0.0057,-0.0509,0.4811,0.3243,-39.8452,10.5004,118.43,20.75,0.3419,19.0693,144.23
it_000101_aug1,accent_dataset_output/audio_augmented/it_000101_aug1.wav,it,1,romain,unknown,unknown,e così il malvagio carlo come meritato aveva senza sentire vero frutto del suo amore la sua vita mis,6001,10.0,16000,True,noise_ambient,0.064305,0.346121,1342.55,2033.67,2274.0,0.2606,0.096588,0.638423,0.11032,0.025112,0.129558,-199.0984,44.2192,-3.607,30.651,-10.5039,19.3309,-23.4501,17.1451,-21.6038,8.6108,-30.8455,11.6296,-26.3345,8.0271,-29.2559,11.5654,-23.7926,9.8542,-20.8692,8.2333,-20.9178,8.2365,-16.1881,6.3757,-13.532,5.5396,0.1246,0.1309,0.1216,0.1012,0.0686,0.0361,0.0232,0.0057,-0.0208,-0.0002,-0.0028,-0.0093,-0.0058,0.4287,0.3561,-42.9635,9.7906,207.83,29.5,0.5879,19.2216,156.25
nl_000044_aug1,accent_dataset_output/audio_augmented/nl_000044_aug1.wav,nl,1,unknown,unknown,unknown,goeden avond kinderen zeide mevrouw musch gy hadt my niet verwacht niet waar en wat zegt gy van de v,2450,10.0,16000,True,noise_ambient,0.015901,0.206026,1578.9,269.18,1832.1,0.1719,1e-06,0.002461,0.911835,0.085692,1.2e-05,-447.8503,29.5625,40.6266,19.3724,-190.8639,12.7936,-29.9737,10.9177,24.2977,10.5833,-12.8898,13.4868,-1.8988,12.4734,-3.7898,8.9264,-2.7495,7.2721,-2.6598,5.7217,3.7773,4.741,5.9178,5.7023,-1.9153,4.9268,0.0944,0.0263,0.0264,-0.0066,0.0267,0.0192,-0.0606,-0.0633,-0.0324,-0.019,-0.0273,-0.0362,-0.0191,0.5289,0.2813,-55.9275,19.3068,1686.92,121.99,0.9425,26.9645,75.0
it_000044_aug3,accent_dataset_output/audio_augmented/it_000044_aug3.wav,it,1,milanais,unknown,unknown,la quale con chiaro viso e maniere accorte così disse stavano ad una mensa di presente uniti insieme,6001,10.0,16000,True,degraded_codec,0.088614,0.300096,435.64,715.87,536.4,0.2867,0.604065,0.317322,0.058466,0.007934,0.012212,-169.4989,33.8332,29.3572,31.4177,13.9038,16.5301,5.4155,14.0503,0.4068,8.8826,-2.239,8.1918,-2.6124,6.8981,-3.4163,6.8775,-3.5882,6.8235,-3.7758,5.5592,-4.1579,5.8946,-3.7218,5.8404,-2.7156,5.1105,0.3195,0.3077,0.1776,0.0771,0.0022,0.0078,0.0086,-0.007,-0.0294,-0.0455,-0.0646,-0.0559,-0.0331,0.4961,0.374,-41.7251,7.8986,200.08,60.48,0.6837,15.0701,93.75
it_000037_aug3,accent_dataset_output/audio_augmented/it_000037_aug3.wav,it,1,romain,unknown,unknown,fu sì tosto il padre postosi a riposare che da capo la poncella si mise ad alta voce gridare perciò ,6001,10.0,16000,True,degraded_codec,0.120683,0.325096,894.45,1598.19,1076.7,0.1347,0.48893,0.321342,0.073409,0.042222,0.074097,-61.2687,19.1498,19.1229,18.2389,11.4569,11.6054,6.1429,10.9162,2.0968,7.3748,-0.0844,6.734,-0.842,5.8159,-1.8716,5.5651,-1.7678,6.0598,-2.8637,5.5606,-3.9423,5.4181,-3.1782,5.0103,-2.1044,4.7424,0.1038,0.0852,0.0566,0.0583,0.0162,0.0006,-0.0153,-0.0235,-0.0185,0.0043,-0.0148,-0.0011,0.0279,0.4717,0.3464,-37.5438,5.6249,218.44,61.24,0.7572,14.5761,125.0
es_000008_aug3,accent_dataset_output/audio_augmented/es_000008_aug3.wav,es,0,francophone,unknown,unknown,pero estalló tan compacto y tan cordial que confieso que me fué difícil convencerme de que aquellos ,8882,10.0,16000,True,degraded_codec,0.133672,0.109001,216.76,267.14,311.7,0.3066,0.828251,0.139172,0.030274,0.0016,0.000703,-213.99,51.7708,84.1083,43.2502,33.9473,23.6937,18.9816,24.3787,17.7962,14.7862,10.033,11.6435,5.7419,10.2193,-0.0103,10.2757,-6.1059,11.4026,-4.2878,9.2188,-3.1043,7.1752,-7.8,8.1051,-8.6332,6.8639,0.3017,0.2966,0.1292,0.0121,0.0201,-0.0153,-0.0846,-0.0823,-0.0603,-0.0239,-0.0019,-0.0255,-0.0269,0.4037,0.3253,-49.6329,12.6789,118.52,33.79,0.9553,16.2693,93.75
fr_000137,accent_dataset_output/audio_original/fr_000137.wav,fr,1,lyon,unknown,unknown,mais il leur répondit qui est ma mère et qui sont mes frères et regardant ceux qui étaient assis aut,10065,10.0,16000,False,original,0.129842,0.108469,497.6,968.69,483.3,0.4781,0.676001,0.22814,0.026622,0.036716,0.032522,-295.7993,185.7608,69.8294,60.5396,5.4778,24.8929,42.962,33.2931,-3.2162,18.7133,14.9672,15.7542,-4.115,15.4325,2.8515,12.8791,5.4432,10.4552,-4.488,13.2689,1.7667,10.8183,-0.5545,6.6091,-4.0599,10.9771,1.3094,0.444,-0.0405,0.1486,-0.1783,0.0507,0.0194,-0.0342,0.0037,-0.0891,-0.0717,-0.0519,-0.0227,0.4723,0.3262,-52.6866,21.7812,110.53,19.78,0.5431,16.9918,125.0
pl_000071_aug1,accent_dataset_output/audio_augmented/pl_000071_aug1.wav,pl,1,unknown,unknown,unknown,fortuna kroki stawiając niebaczne przypadkiem tylko skłania się i rządzi choć jej wyroki płoche i dz,6892,10.0,16000,True,noise_ambient,0.043549,0.235464,1643.72,619.13,2269.1,0.3063,0.000267,0.079016,0.577298,0.343134,0.000285,-315.0228,57.8202,58.0737,42.1069,-162.2807,21.7948,9.4576,27.226,-38.6047,17.8655,-35.1934,19.6424,-10.8624,16.4908,-11.3118,13.71,-7.77,13.6317,-14.2771,10.4753,-3.6624,8.65,-8.3733,7.706,-2.3096,8.2708,0.0221,0.0036,-0.0082,-0.0146,-0.008,0.0163,0.0063,0.0145,0.0002,-0.0082,0.009,-0.0051,-0.0198,0.4274,0.3095,-48.0098,18.5563,1670.19,387.02,0.0927,26.9281,117.19
pl_000004_aug2,accent_dataset_output/audio_augmented/pl_000004_aug2.wav,pl,1,unknown,unknown,unknown,go żaden bynajmniej nie nęcił ztąd się odwagą ztąd sztuką wykręcił święta miłości kochanej ojczyzny ,6892,10.0,16000,True,pitch_time_shift,0.160571,0.116779,382.14,531.83,539.2,0.3709,0.540476,0.417622,0.021228,0.014278,0.006395,-260.2862,160.8958,88.9885,75.0285,7.2262,32.1111,49.3822,38.0337,0.0468,22.1546,-2.8583,18.2073,-20.9233,20.6311,-3.6742,14.9681,-8.0381,13.6484,-0.0188,10.4086,-14.1891,11.7316,3.2915,9.0784,-11.2136,10.1565,0.1723,0.0188,-0.0598,0.0745,-0.0065,-0.0611,-0.0649,-0.0395,0.03,0.0119,-0.0173,0.0101,0.0012,0.3231,0.3186,-49.808,21.8502,128.28,21.0,0.6837,21.4859,104.17
fr_000115_aug2,accent_dataset_output/audio_augmented/fr_000115_aug2.wav,fr,1,québec,unknown,unknown,il se leva aussitôt elxe suivit et jésus étant assis à table dans la maison de cet homme beaucoup de,10065,10.0,16000,True,pitch_time_shift,0.128141,0.110194,838.32,1386.18,761.3,0.475,0.413445,0.439174,0.030701,0.009278,0.107401,-294.4299,170.0943,70.2922,58.58,16.1601,30.9842,33.6829,32.2669,-1.341,18.9062,10.3308,12.1257,-14.2311,20.8828,5.7062,10.6984,-7.5774,15.8479,-2.9676,13.1024,3.4098,9.12,-4.0087,13.2502,4.6583,8.1934,0.3869,0.5106,-0.2302,0.2446,0.055,-0.0527,-0.0348,-0.0794,-0.0201,-0.0734,-0.0217,-0.0774,0.0037,0.3932,0.3238,-54.0294,21.3926,135.26,38.87,0.722,19.4189,98.68
it_000015_aug1,accent_dataset_output/audio_augmented/it_000015_aug1.wav,it,1,romain,unknown,unknown,la poavola fortemente premendo invece di danari empì il panno di tanta puzzolente feccia che appena ,6001,10.0,16000,True,noise_ambient,0.162463,0.301408,407.86,745.88,347.1,0.2711,0.706398,0.251764,0.017892,0.009871,0.014075,-113.753,26.6358,14.8578,25.0493,2.1123,13.5094,-4.6645,12.5826,-10.4561,9.4194,-11.1347,8.1588,-10.5901,6.3893,-13.0892,7.6874,-12.6635,7.2211,-11.939,6.6408,-13.0366,7.3818,-12.3742,7.1997,-10.4262,5.7822,0.0987,0.1037,0.0764,0.0659,0.025,0.0162,-0.0143,-0.0067,-0.0236,-0.0173,-0.0034,-0.0104,-0.0107,0.4721,0.3685,-45.2936,7.1131,222.75,58.08,0.6645,17.4942,125.0
es_000124_aug3,accent_dataset_output/audio_augmented/es_000124_aug3.wav,es,1,castillan,unknown,unknown,pero una vez atracados ó encallados cómo hacemos para poner la goleta á flote otra vez muy fácil me ,8882,10.0,16000,True,degraded_codec,0.07676,0.158235,479.63,616.91,709.8,0.1536,0.387334,0.495588,0.075517,0.037819,0.003742,-147.7754,19.5966,106.2329,17.9301,-58.114,8.8574,53.3805,8.0755,-29.5658,7.5142,21.9315,5.6666,-14.6051,5.3691,8.8781,5.3662,-3.9176,5.9374,-0.4608,6.3506,-0.7253,6.6285,-7.7609,5.7702,3.307,4.975,0.0985,0.1071,-0.0169,-0.0472,-0.0573,-0.0889,-0.0588,-0.0113,0.0067,0.0136,-0.0245,-0.0317,0.0045,0.5069,0.3085,-40.1759,13.9857,124.65,72.83,0.7316,22.1534,144.23
nl_000001,accent_dataset_output/audio_original/nl_000001.wav,nl,1,unknown,unknown,unknown,leidt het niet ten slotte daarheen dat buat in allen gevalle een verrader worden moest is het niet v,2450,10.0,16000,False,original,0.075569,0.142563,505.62,502.81,485.3,0.4286,0.134117,0.815674,0.020969,0.024818,0.004421,-291.0834,100.9711,72.0463,44.719,10.2589,26.3796,35.5207,28.1781,-9.9232,20.3991,-6.8789,13.5573,-22.0105,13.2547,-9.3099,10.4014,-16.0902,9.8657,-7.3838,9.6241,-3.2993,7.8659,-10.111,9.3052,-4.6857,8.1418,-0.1681,-0.0582,0.0649,-0.0634,-0.0499,0.0636,0.0497,-0.0317,-0.0096,-0.0011,0.0601,0.0251,-0.052,0.3732,0.3148,-54.5938,15.0158,151.19,34.89,0.6198,18.0565,104.17
nl_000002_aug3,accent_dataset_output/audio_augmented/nl_000002_aug3.wav,nl,1,unknown,unknown,unknown,op mijn verzoek zeide izabella ik ken hem als een man van eer en toen ik meende u herkend te hebjaco,2450,10.0,16000,True,degraded_codec,0.055243,0.094147,474.11,341.2,478.7,0.4285,0.142307,0.809441,0.030016,0.018201,3.5e-05,-346.1096,90.9807,121.8439,47.3167,-19.1473,32.8402,33.3768,29.3016,7.7584,20.4715,-28.2311,19.1024,-11.8107,12.169,-12.8891,12.1524,-16.3302,10.9501,-12.3218,10.9267,-6.5279,7.6815,-5.7916,7.3846,-6.1109,7.8434,0.3032,0.1481,-0.1135,-0.0094,0.0171,-0.0297,-0.0218,-0.0412,-0.0158,0.0046,-0.0292,-0.0154,0.0035,0.3826,0.3129,-57.3124,18.1556,169.28,66.13,0.6709,23.3629,98.68
